ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises,AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
33672bbe-38ba-47de-a403-2bc0373ad544.Kinect,9/26/2018,0.86,0.0,0.0,0.0,0.01,0.98,0.14,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.01,0.86,0.43,0.55,0.35,0.39,0.29,0.5,0.26,0.74,0.16,0.22,0.97,0.96,0.19,0.28,0.25,0.45,0.22,0.19,0.6,0.19,0.42,0.3,0.63,0.64,0.32,0.54,0.98,0.47,0.98,1.0,0.44,0.76,0.67,0.64,0.95,0.98,0.73,0.43,0.81,0.83,0.62
6d613abb-9b62-4c9e-bd39-60c208491efd.Kinect,9/19/2018,0.88,0.0,0.15,0.0,0.11,1.07,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.9,0.28,0.29,0.35,0.48,0.2,0.61,0.19,0.59,0.48,0.62,0.77,0.13,0.78,0.18,0.19,0.28,0.63,0.8,0.76,0.33,0.34,0.62,0.79,0.38,0.31,0.63,0.15,0.84,0.79,0.39,0.63,0.67,0.91,0.64,0.53,0.65,1.0,0.42,0.15,0.15,0.2
f66dcbf1-5fb4-4ed7-8af7-cae1728e294c.Kinect,9/6/2018,0.43,1.04,1.1,0.72,0.06,0.02,1.14,0.57,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.44,0.47,0.79,0.35,0.51,0.36,0.42,0.24,0.77,0.2,0.67,0.63,0.67,0.7,0.39,0.24,0.46,0.68,0.7,0.66,0.82,0.59,0.62,0.92,0.78,0.71,0.55,0.2,0.46,0.54,0.47,0.44,0.68,0.67,0.66,0.56,0.67,0.6,0.55,0.24,0.74,0.18
7fbeccbb-41df-4539-a4be-e0d1bb96c57b.Kinect,7/10/2018,0.66,0.0,1.43,0.38,1.5,1.5,0.0,0.0,0.24,0.02,0.01,0.02,0.01,0.0,0.0,0.64,0.99,0.95,0.81,0.96,0.41,0.52,0.45,0.87,0.92,0.84,0.86,0.96,0.85,0.41,0.44,0.99,0.84,0.86,0.99,0.17,0.65,0.48,0.34,0.54,0.31,0.54,0.84,0.64,0.41,0.73,0.47,0.68,0.66,0.64,0.66,0.66,0.72,0.87,0.3,0.31,0.74
f7868b5c-cd9b-4c15-abef-b402222481a4.Kinect,6/26/2018,0.42,0.34,1.5,1.5,0.69,0.14,0.26,0.0,0.0,0.0,1.38,0.01,0.0,0.02,0.0,0.42,0.46,0.34,0.4,0.95,0.84,0.88,0.44,0.86,0.79,0.62,0.76,0.94,0.61,0.84,0.46,0.47,0.61,0.61,0.8,0.74,0.89,0.87,0.77,0.55,0.4,0.79,0.91,0.58,0.28,0.45,0.78,0.91,0.66,0.64,0.55,0.65,0.77,0.46,0.91,0.89,0.77
6d38f087-be76-4d10-9222-c55e67548e6e.Kinect,9/11/2018,0.73,0.01,1.37,1.09,0.0,0.03,0.61,0.0,0.02,0.0,0.06,0.0,0.0,0.0,0.01,0.73,0.39,0.87,0.35,0.92,0.65,0.89,0.45,0.52,0.29,0.22,0.63,0.11,0.2,0.64,0.44,0.38,0.21,0.2,0.48,0.18,0.91,0.88,0.83,0.31,0.52,0.53,0.41,0.46,0.28,0.38,0.95,0.93,0.66,0.64,0.56,0.66,0.58,0.31,0.95,0.97,0.64
3cdd1bc8-d370-429a-abe4-264086f6b134.Kinect,7/18/2018,0.87,0.0,0.0,0.02,0.35,1.19,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.88,0.65,0.72,0.35,0.2,0.29,0.18,0.34,0.65,0.9,0.3,0.81,0.26,0.36,0.28,0.33,0.67,0.29,0.36,0.79,0.17,0.42,0.33,0.63,0.41,0.51,0.74,0.25,0.82,0.51,0.53,0.49,0.67,0.98,0.64,0.55,0.65,0.58,0.72,0.24,0.21,0.06
d9fe3f01-f09f-4da7-a50f-c81daafed96d.Kinect,9/6/2018,0.96,0.0,0.19,0.37,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.96,0.28,0.49,0.36,0.19,0.16,0.14,0.27,0.57,0.64,0.46,0.79,0.27,0.53,0.16,0.26,0.28,0.47,0.52,0.65,0.17,0.34,0.26,0.54,0.71,0.81,0.55,0.31,0.66,0.28,0.45,0.44,0.67,0.72,0.7,0.59,0.65,0.76,0.45,0.29,0.33,0.02
4b8e0e73-b61f-4262-a7ae-4622efa97592.Kinect,6/1/2018,0.54,0.0,0.81,1.05,0.17,0.09,0.78,0.0,0.1,0.03,0.69,0.01,0.01,0.0,0.01,0.56,0.6,0.97,0.78,0.85,0.33,0.91,0.54,0.85,0.3,0.34,0.87,0.55,0.5,0.35,0.55,0.61,0.34,0.52,0.48,0.38,0.77,0.79,0.84,0.53,0.67,0.53,0.91,0.62,0.45,0.38,0.93,0.8,0.66,0.91,0.62,0.65,0.58,0.32,1.0,0.98,0.69
4a87b8cc-1039-4a86-b061-29202e48bfb2.Kinect,6/19/2018,0.87,0.01,1.04,0.56,0.01,0.01,0.2,0.0,0.0,0.03,0.04,0.0,0.01,0.01,0.0,0.86,0.77,0.71,0.35,0.19,0.73,0.14,0.63,0.52,0.16,0.21,0.63,0.11,0.18,0.73,0.63,0.77,0.22,0.19,0.48,0.17,0.34,0.25,0.72,0.3,0.32,0.89,0.23,0.46,0.28,0.38,0.45,0.68,0.68,0.74,0.57,0.68,0.66,0.31,0.15,0.15,0.21
57adf583-4f80-4b07-936e-8214091e901d.Kinect,9/26/2018,0.58,0.0,1.06,0.97,0.0,0.23,1.28,0.0,0.01,0.0,0.06,0.02,0.0,0.0,0.0,0.6,0.77,0.93,0.66,0.94,0.48,0.93,0.45,0.96,0.72,0.65,0.93,0.15,0.59,0.5,0.43,0.76,0.65,0.59,0.47,0.4,0.87,0.87,0.96,0.31,0.33,0.55,0.17,0.46,0.28,0.77,0.94,0.96,0.66,0.64,0.55,0.67,0.58,0.33,0.87,0.85,0.7
ed12f013-a5e6-4ce0-aa4d-c69ad37c35c2.Kinect,7/19/2018,0.37,1.23,1.22,0.9,1.27,1.21,0.01,0.0,1.28,0.0,0.0,0.0,0.0,0.02,0.01,0.38,0.52,0.09,0.66,0.64,0.58,0.43,0.41,0.71,0.9,0.89,0.83,0.69,0.77,0.58,0.41,0.53,0.86,0.76,0.82,0.95,0.35,0.25,0.3,1.0,0.75,0.54,0.81,0.65,0.95,0.99,0.46,0.68,0.66,0.64,0.55,0.65,0.97,0.31,0.93,0.93,0.77
8ec8709a-51d7-44b1-924b-ab0f59d8ae9b.Kinect,8/26/2018,0.41,0.0,1.09,0.13,0.0,0.41,0.0,0.02,0.01,0.01,0.0,0.03,1.49,0.02,0.36,0.41,0.29,0.16,0.35,0.32,0.94,0.65,0.89,0.52,0.53,0.96,0.63,0.85,0.97,0.93,0.91,0.28,0.96,0.99,0.62,0.58,0.34,0.38,0.35,0.87,0.96,0.53,0.17,0.47,0.91,0.38,0.45,0.67,0.66,0.9,0.96,0.82,0.58,0.87,0.7,0.71,0.9
e268c732-f7a4-4aab-8774-e8ee0e7604b5.Kinect,9/4/2018,0.54,0.01,1.08,1.01,0.1,1.18,0.0,0.01,0.0,0.01,0.38,1.15,0.0,0.0,0.01,0.54,0.39,0.41,0.35,0.19,0.43,0.85,0.47,0.51,0.79,0.79,0.85,0.65,0.83,0.44,0.45,0.4,0.79,0.81,0.47,0.24,0.34,0.26,0.27,0.53,0.35,0.96,0.26,0.63,0.28,0.57,0.45,0.67,0.66,0.66,0.7,0.82,0.58,0.31,0.59,0.55,0.16
37726344-3cf0-4d7f-a340-ae88fea4f91c.Kinect,10/8/2018,0.73,1.06,1.45,1.39,0.0,0.08,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.74,0.89,0.73,0.86,0.86,0.84,0.46,0.83,0.51,0.16,0.21,0.62,0.1,0.29,0.85,0.83,0.89,0.21,0.27,0.47,0.86,0.4,0.32,0.29,0.34,0.32,0.54,0.37,0.46,0.29,0.53,0.56,0.68,0.66,0.64,0.55,0.65,0.58,0.38,0.96,0.96,0.7
249d1baf-bc40-4480-802a-c5ff41768011.Kinect,7/27/2018,0.37,0.34,0.45,0.0,0.17,1.2,0.01,0.01,0.0,0.0,0.0,0.66,0.0,0.68,0.72,0.39,0.36,0.42,0.97,0.85,0.64,0.14,0.32,0.82,0.16,0.69,0.63,0.1,0.71,0.64,0.32,0.37,0.69,0.71,0.91,0.72,0.38,0.25,0.48,0.84,0.85,0.54,0.35,0.95,0.99,0.41,0.76,0.68,0.92,0.64,0.56,0.65,0.6,0.97,0.83,0.42,0.69
99a2d542-e00c-4bac-9c50-833d5972e913.Kinect,9/26/2018,0.87,0.01,0.8,1.16,0.07,0.04,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.87,0.28,0.71,0.35,0.91,0.77,0.9,0.88,0.53,0.19,0.3,0.62,0.2,0.25,0.78,0.87,0.28,0.28,0.26,0.47,0.16,0.34,0.36,0.29,0.35,0.39,0.69,0.45,0.46,0.29,0.7,0.93,0.85,0.66,0.82,0.82,0.82,0.58,0.32,0.28,0.3,0.68
92337b56-54b5-4ba1-8374-7678ff1928ad.Kinect,7/18/2018,0.66,1.49,1.23,1.1,0.6,0.17,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.65,0.75,0.38,0.62,0.57,0.18,0.36,0.34,0.54,0.81,0.81,0.63,0.67,0.57,0.17,0.34,0.73,0.8,0.57,0.66,1.0,0.58,0.25,0.32,1.0,0.72,0.56,0.78,0.8,0.53,0.65,0.44,0.81,0.7,0.64,0.53,0.67,0.97,0.32,0.38,0.15,0.42
3fabb3c4-9f40-413a-8410-9d3a92dea0dd.Kinect,10/8/2018,0.67,1.11,1.49,1.5,0.04,0.19,0.09,0.0,0.01,0.0,0.14,0.0,0.02,0.03,0.0,0.67,0.55,0.91,0.76,0.87,0.9,0.5,0.97,0.52,0.28,0.22,0.64,0.77,0.19,0.88,0.96,0.55,0.21,0.18,0.47,0.91,0.62,0.38,0.7,0.31,0.33,0.62,0.09,0.75,0.28,0.38,0.45,0.67,0.82,0.64,0.56,0.66,0.58,0.49,0.24,0.27,0.76
d9fe3f01-f09f-4da7-a50f-c81daafed96d.Kinect,9/6/2018,0.96,0.0,0.18,0.36,0.01,0.0,0.0,0.01,0.02,0.0,0.01,0.02,0.0,0.0,0.0,0.95,0.29,0.5,0.35,0.19,0.16,0.14,0.25,0.59,0.63,0.48,0.79,0.24,0.51,0.17,0.26,0.28,0.46,0.51,0.67,0.18,0.34,0.25,0.55,0.72,0.81,0.53,0.29,0.66,0.29,0.44,0.45,0.68,0.74,0.7,0.56,0.66,0.75,0.47,0.3,0.32,0.03
6d38f087-be76-4d10-9222-c55e67548e6e.Kinect,9/11/2018,0.72,0.01,1.37,1.09,0.01,0.04,0.6,0.0,0.0,0.01,0.08,0.0,0.0,0.0,0.01,0.71,0.37,0.86,0.35,0.93,0.65,0.91,0.44,0.52,0.29,0.21,0.63,0.1,0.2,0.65,0.43,0.39,0.21,0.2,0.47,0.16,0.94,0.88,0.85,0.28,0.53,0.53,0.42,0.46,0.28,0.38,0.96,0.94,0.66,0.64,0.55,0.65,0.59,0.31,0.97,0.94,0.64
2bc552cc-e8cb-4aae-8e4f-91b1ef796711.Kinect,7/16/2018,0.78,1.0,1.17,1.15,0.12,0.04,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.77,0.29,0.42,0.86,0.19,0.52,0.14,0.52,0.54,0.88,0.21,0.63,0.1,0.44,0.54,0.54,0.28,0.21,0.45,0.47,0.87,0.6,0.52,0.3,0.76,0.65,0.81,0.15,0.9,0.3,0.54,0.47,0.67,0.81,0.64,0.56,0.67,0.88,0.39,0.74,0.83,0.33
e5430c3e-d4c6-4697-9bab-28e85a73e31d.Kinect,10/19/2018,0.56,0.0,1.44,1.5,0.06,0.0,0.01,0.01,0.0,0.0,0.12,1.35,0.0,0.01,0.01,0.53,0.29,0.34,0.9,0.51,0.27,0.26,0.26,0.53,0.69,0.77,0.65,0.61,0.82,0.26,0.26,0.28,0.77,0.83,0.84,0.16,0.43,0.36,0.89,0.65,0.69,0.54,0.86,0.63,0.46,0.64,0.8,0.67,0.77,0.89,0.82,0.91,0.79,0.82,0.32,0.23,0.32
826e9f37-e8b8-4ebe-ad9b-c2da7a692249.Kinect,8/17/2018,0.41,0.0,1.08,0.15,0.01,0.41,0.02,0.0,0.0,0.0,0.0,0.01,1.5,0.0,0.35,0.43,0.28,0.15,0.36,0.32,0.96,0.65,0.94,0.52,0.54,0.95,0.64,0.84,0.94,0.96,0.95,0.28,0.94,0.94,0.61,0.53,0.35,0.4,0.37,0.89,0.97,0.54,0.43,0.46,0.87,0.39,0.54,0.67,0.66,0.81,0.92,0.67,0.58,0.88,0.68,0.71,0.86
03b9581d-c921-491f-b0fc-8eec907a0732.Kinect,6/20/2018,0.79,0.01,0.23,0.32,0.04,0.26,0.28,0.0,0.02,0.43,0.38,0.0,0.0,0.0,0.01,0.78,0.68,0.63,0.51,0.72,0.49,0.8,0.19,0.62,0.16,0.86,0.91,0.31,0.91,0.52,0.19,0.68,0.85,0.91,0.7,0.26,0.67,0.63,0.76,0.93,0.86,0.8,0.79,0.91,0.28,0.81,0.62,0.87,0.66,0.65,0.55,0.65,0.83,0.31,0.42,0.47,0.49
5f77fc27-9b40-4bfe-bc48-dcc3b7d9bb90.Kinect,9/11/2018,0.25,0.01,1.5,1.5,1.28,1.27,1.49,0.01,0.02,0.77,0.37,0.03,0.02,0.01,0.0,0.27,0.8,0.84,0.35,0.71,0.86,0.94,1.0,0.97,0.6,0.86,0.9,0.53,0.56,0.87,1.0,0.8,0.86,0.54,0.91,0.61,0.96,0.89,0.96,0.97,0.43,0.56,0.75,0.67,0.65,0.57,0.63,0.67,0.81,0.83,0.76,0.65,0.99,0.82,0.71,0.75,0.96
57627019-75a6-4ff6-a306-53303e486435.Kinect,8/29/2018,0.89,0.0,0.1,0.39,0.04,0.69,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.89,0.42,0.32,0.36,0.19,0.4,0.76,0.55,0.54,0.22,0.21,0.74,0.92,0.19,0.43,0.55,0.42,0.22,0.19,0.47,0.32,0.34,0.25,0.31,0.3,0.33,0.55,0.62,0.53,0.78,0.38,0.44,0.68,0.66,0.64,0.55,0.66,0.58,0.33,0.15,0.16,0.15
9d4b3217-71d5-4954-828e-06668d2fd36d.Kinect,5/30/2018,0.92,0.0,0.17,0.37,0.15,0.21,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.94,0.28,0.57,0.36,0.19,0.18,0.14,0.23,0.51,0.61,0.69,0.64,0.33,0.63,0.17,0.21,0.28,0.68,0.64,0.62,0.36,0.38,0.25,0.28,0.32,0.33,0.53,0.15,0.77,0.78,0.53,0.45,0.67,0.66,0.64,0.55,0.66,0.84,0.36,0.17,0.17,0.0
70c5fa65-6e68-430e-8a99-e4744f672607.Kinect,9/26/2018,0.39,1.29,1.25,1.22,0.0,0.32,1.18,0.34,0.01,0.0,0.14,0.0,0.0,0.0,0.01,0.37,0.87,0.96,0.63,0.79,0.67,0.89,0.55,0.87,0.52,0.47,0.61,0.13,0.53,0.66,0.55,0.84,0.49,0.54,0.75,0.96,0.86,0.92,0.96,0.69,0.62,0.68,0.35,0.47,0.28,0.85,0.45,0.73,0.66,0.64,0.56,0.65,0.58,0.78,0.94,0.96,0.79
6160d983-eca5-489d-90df-33e0b247b092.Kinect,6/19/2018,0.53,0.0,1.05,0.75,0.01,0.01,0.0,0.0,0.53,0.03,1.18,0.02,0.01,0.0,0.01,0.54,0.29,0.56,0.55,0.84,0.29,0.98,0.23,0.94,0.42,0.59,0.64,0.63,0.6,0.28,0.23,0.28,0.6,0.59,0.92,0.17,0.34,0.26,0.28,0.63,0.6,0.65,0.09,0.46,0.35,0.94,0.46,0.67,0.66,0.65,0.57,0.66,0.58,0.57,0.15,0.15,0.47
a3f1585f-f89a-4a64-aba9-1507ace544b3.Kinect,8/13/2018,0.41,0.0,0.98,0.41,0.35,1.5,0.5,1.32,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.39,0.54,0.75,0.55,0.78,0.22,0.75,0.19,0.9,0.36,0.39,0.8,0.29,0.48,0.21,0.21,0.56,0.4,0.49,0.95,0.16,0.69,0.67,0.81,0.46,0.43,0.79,0.44,0.47,0.29,0.92,0.51,0.67,0.66,0.64,0.56,0.65,0.58,0.5,0.55,0.62,0.34
3c6a467b-01ca-40f5-b2b0-81cbd5112edd.Kinect,10/3/2018,0.97,0.0,0.0,0.02,0.0,0.38,0.01,0.0,0.0,0.01,0.03,0.0,0.01,0.01,0.01,0.97,0.79,0.31,0.35,0.19,0.17,0.14,0.2,0.5,0.16,0.21,0.61,0.1,0.18,0.18,0.22,0.78,0.21,0.18,0.48,0.18,0.34,0.25,0.3,0.32,0.31,0.54,0.09,0.46,0.29,0.38,0.44,0.67,0.66,0.66,0.55,0.65,0.58,0.31,0.15,0.15,0.0
a0361c3e-9eaf-42af-936b-8d226cf08db5.Kinect,7/11/2018,0.02,1.36,1.49,1.48,0.57,1.5,0.47,1.27,0.11,0.01,0.0,1.0,0.0,1.05,0.0,0.01,0.92,0.68,0.89,0.77,0.99,0.95,0.98,0.75,0.48,0.67,0.86,0.18,0.82,0.97,0.97,0.92,0.68,0.83,0.81,0.96,0.83,0.88,0.69,0.74,0.84,0.8,0.54,0.99,0.95,0.81,0.77,0.82,0.66,0.64,0.55,0.65,0.94,0.82,0.46,0.47,0.97
768097d3-f042-472c-94a2-c8ab6c8039aa.Kinect,8/23/2018,0.65,0.01,1.37,1.44,0.0,0.0,0.01,0.0,0.0,0.01,1.02,0.01,0.0,0.0,0.0,0.65,0.28,0.65,0.35,0.27,0.17,0.21,0.2,0.52,0.42,0.21,0.63,0.82,0.27,0.17,0.21,0.28,0.21,0.25,0.48,0.16,0.76,0.84,0.27,0.3,0.33,0.54,0.83,0.46,0.28,0.41,0.45,0.67,0.66,0.64,0.57,0.65,0.58,0.78,0.21,0.19,0.16
63f950c0-5cf2-480d-afc6-ab0de2835f31.Kinect,8/23/2018,0.83,0.15,1.45,1.5,0.14,0.18,0.0,0.0,0.0,0.01,0.05,0.01,0.0,0.02,0.0,0.79,0.92,0.9,0.65,0.37,0.23,0.14,0.24,0.52,0.42,0.4,0.63,0.74,0.4,0.25,0.26,0.92,0.4,0.41,0.47,0.68,0.94,0.94,0.51,0.3,0.32,0.55,0.1,0.46,0.29,0.39,0.45,0.67,0.66,0.64,0.55,0.66,0.58,0.78,0.23,0.3,0.34
3c800486-5316-4f8d-9eaa-a42b68872d26.Kinect,6/20/2018,0.01,1.16,0.98,1.08,1.33,1.28,1.3,1.26,0.0,0.0,1.37,0.0,0.0,0.01,0.01,0.01,0.87,0.93,0.94,0.5,0.44,0.49,0.48,0.55,0.58,0.35,0.87,0.96,0.26,0.45,0.47,0.88,0.35,0.25,0.48,0.81,0.79,0.76,0.91,0.54,0.48,0.55,0.92,0.66,0.72,0.76,0.72,0.69,0.7,0.67,0.53,0.86,0.69,0.43,0.97,1.0,0.71
f9daeae9-b005-48fe-9a62-665931f4e55d.Kinect,9/26/2018,0.82,0.0,1.44,1.48,0.01,0.15,0.0,0.0,0.01,0.01,0.01,0.02,0.0,0.0,0.01,0.81,0.3,0.09,0.82,0.26,0.61,0.51,0.56,0.61,0.18,0.55,0.82,0.26,0.41,0.62,0.54,0.28,0.54,0.42,0.47,0.23,0.38,0.34,0.76,0.4,0.34,0.54,0.49,0.52,0.32,0.56,0.45,0.67,0.66,0.65,0.55,0.65,0.59,0.35,0.69,0.66,0.18
