ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises,AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
e2cc1377-0cb0-41b1-ad95-3011e3a97b57.Kinect,9/6/2018,0.425897264,0.0,1.08,0.14,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.0,0.3,0.425897264,0.279770445,0.115734099,0.346724055,0.319464371,0.925394548,0.699665232,0.946437111,0.521759923,0.409373505,0.925394548,0.635581062,0.858440937,0.93830703,0.925394548,0.946437111,0.279770445,0.925394548,0.93830703,0.571975132,0.49976088,0.339072214,0.468675275,0.386896222,0.922525108,0.920612147,0.544715447,0.713534194,0.459110473,0.793400287,0.378287901,0.724533716,0.670970827,0.904351985,0.669057867,0.74988044,0.648971784,0.608799617,0.923481588,0.694404591,0.661884266,0.840746055
f3a516a2-2f62-4e5d-bc5b-c8f7bae7ab1f.Kinect,9/9/2018,0.858565131,0.0,0.62,1.16,0.01,0.04,0.0,0.03,0.0,0.0,0.06,0.03,0.0,0.0,0.0,0.858565131,0.279770445,0.418460067,0.346724055,0.280726925,0.74892396,0.416068867,0.694882831,0.521759923,0.516499283,0.540889527,0.635581062,0.591104735,0.556193209,0.74892396,0.694882831,0.279770445,0.540889527,0.556193209,0.665231946,0.3758967,0.342419895,0.288378766,0.286465806,0.43472023,0.441415591,0.544715447,0.867527499,0.918699187,0.890004782,0.50071736,0.441415591,0.675274988,0.809182209,0.778096604,0.705882353,0.648971784,0.888570062,0.676709708,0.620755619,0.151123864,0.440937351
b6bd7742-4b84-423a-83c7-882154100738.Kinect,9/26/2018,0.659381421,0.0,1.09,1.06,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.01,0.82,0.0,0.0,0.659381421,0.329985653,0.457675753,0.371592539,0.579148733,0.417025347,0.507890961,0.290291726,0.923003348,0.963175514,0.755619321,0.966523195,1.0,0.772357724,0.417025347,0.290291726,0.329985653,0.755619321,0.772357724,0.471066475,0.521281683,0.465327594,0.245815399,0.552367288,0.710186514,0.493543759,0.682926829,1.0,0.482065997,0.980392157,0.871353419,0.512195122,0.950263032,0.995217599,1.0,0.907221425,1.0,0.986609278,0.308943089,0.711142994,0.732185557,0.969392635
a13c0079-1a3b-484e-bc93-d30bf948e9ed.Kinect,7/20/2018,0.759515363,0.16,1.1,1.16,0.55,1.03,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.759515363,0.279770445,0.288378766,0.516499283,0.75131516,0.779053085,0.715447154,0.678144429,0.521759923,0.590148254,0.225251076,0.635581062,0.095169775,0.178861789,0.779053085,0.678144429,0.279770445,0.225251076,0.178861789,0.471066475,0.692013391,0.339072214,0.245815399,0.286465806,0.306551889,0.321377331,0.544715447,0.357245337,0.824485892,0.284552846,0.378287901,0.441415591,0.740315638,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.991869919,0.990435198,0.558106169
7c70766a-0b01-40a0-91b5-e10d3830b039.Kinect,6/27/2018,0.049024224,1.15,1.5,1.5,1.3,1.39,1.5,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.049024224,0.790052606,0.956958393,0.617886179,0.923481588,0.972740316,0.961262554,0.75131516,0.863223338,0.456241033,0.487804878,0.989956958,0.566714491,0.421329507,0.972740316,0.75131516,0.790052606,0.487804878,0.421329507,0.957914873,0.860832138,0.994261119,0.994739359,0.9976088,0.607364897,0.596843615,0.778574845,0.93687231,0.692969871,0.552367288,0.846963176,0.993782879,0.75035868,0.956958393,0.917264467,0.981348637,0.974175036,0.881396461,0.585844094,0.485891918,0.37398374,0.993782879
ea3e4cb3-a5f2-4483-8a7f-265abc1bb703.Kinect,7/11/2018,0.810337421,0.0,1.16,1.06,0.0,0.07,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.810337421,0.279770445,0.092300335,0.392156863,0.799617408,0.722620756,0.753228121,0.730272597,0.521759923,0.156384505,0.654710665,0.635581062,0.219033955,0.677187948,0.722620756,0.730272597,0.279770445,0.654710665,0.677187948,0.471066475,0.220946915,0.552367288,0.25107604,0.580105213,0.713055954,0.706360593,0.544715447,0.588713534,0.459110473,0.284552846,0.453371593,0.50215208,0.670970827,0.656623625,0.642276423,0.896221903,0.648971784,0.578192253,0.308943089,0.148732664,0.18651363,0.424198948
9e6d5682-36d8-4428-95e8-2bc6ad3070f0.Kinect,10/31/2018,0.407113366,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.35,0.407113366,0.279770445,0.171688187,0.346724055,0.348158776,0.896221903,0.694882831,0.885700622,0.521759923,0.617886179,0.886178862,0.635581062,0.894308943,0.906264945,0.896221903,0.885700622,0.279770445,0.886178862,0.906264945,0.648493544,0.535150646,0.339072214,0.43615495,0.333333333,0.902439024,0.958871353,0.728359637,0.49928264,0.459110473,0.861788618,0.378287901,0.605451937,0.670970827,0.656623625,0.791487327,0.901960784,0.648971784,0.578192253,0.8770923,0.99856528,0.99952176,0.93687231
cba9710a-88e1-4384-bcba-880f7b98075f.Kinect,8/15/2018,0.407197109,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.35,0.407197109,0.279770445,0.156862745,0.346724055,0.302247728,0.926829268,0.673362028,0.93878527,0.521759923,0.548541368,0.951219512,0.635581062,0.87422286,0.958871353,0.926829268,0.93878527,0.279770445,0.951219512,0.958871353,0.576757532,0.507890961,0.339072214,0.460066954,0.381635581,0.919655667,0.928742229,0.544715447,0.68962219,0.459110473,0.81348637,0.378287901,0.707317073,0.670970827,0.890961263,0.699665232,0.779053085,0.648971784,0.604017217,0.916307987,0.68483979,0.711621234,0.835963654
a0b1d1f2-19fb-4a97-8930-4ff33a9a3589.Kinect,6/5/2018,0.802602691,0.0,1.35,1.24,0.0,0.02,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802602691,0.737446198,0.894308943,0.346724055,0.470588235,0.191774271,0.417981827,0.194165471,0.521759923,0.474892396,0.2505978,0.635581062,0.792443807,0.278813965,0.191774271,0.194165471,0.737446198,0.2505978,0.278813965,0.7494022,0.18555715,0.834528934,0.836920134,0.770444763,0.452893352,0.321377331,0.544715447,0.533237685,0.459110473,0.886657102,0.378287901,0.551410808,0.790052606,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.895743663,0.897178384,0.229076997
e81fc7f9-8a00-4154-9940-30181ff58b6a.Kinect,9/6/2018,0.407287769,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.35,0.407287769,0.279770445,0.154471545,0.346724055,0.288378766,0.918220947,0.669536107,0.916786227,0.521759923,0.540411286,0.93543759,0.635581062,0.841702535,0.943567671,0.918220947,0.916786227,0.279770445,0.93543759,0.943567671,0.600669536,0.547584888,0.339072214,0.413677666,0.362505978,0.895265423,0.950741272,0.544715447,0.443328551,0.459110473,0.87565758,0.378287901,0.556193209,0.670970827,0.656623625,0.804399809,0.917742707,0.648971784,0.578192253,0.890004782,0.68483979,0.711621234,0.845528455
53b74e34-07c6-4507-b875-8eb721bed7b3.Kinect,7/26/2018,0.627104517,0.04,1.03,0.75,0.0,0.45,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627104517,0.571018651,0.757532281,0.659971306,0.49928264,0.163079866,0.780966045,0.194165471,0.755619321,0.329985653,0.649450024,0.635581062,0.213295074,0.630320421,0.163079866,0.194165471,0.571018651,0.649450024,0.630320421,0.516977523,0.178861789,0.852702056,0.651362984,0.916307987,0.306551889,0.321377331,0.884265901,0.56097561,0.863701578,0.306551889,0.744141559,0.8747011,0.784313725,0.954088953,0.642276423,0.552845528,0.915829747,0.802486848,0.841224295,0.490196078,0.545193687,0.405069345
86fa7457-1c13-45bc-b378-6fad403cfbfe.Kinect,7/11/2018,0.625476941,0.78,1.43,1.35,0.61,0.54,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.625476941,0.968914395,0.754662841,0.672883788,0.677187948,0.579626973,0.780487805,0.545193687,0.521759923,0.657580105,0.664275466,0.635581062,0.095169775,0.431372549,0.579626973,0.545193687,0.968914395,0.664275466,0.431372549,0.486848398,0.822572932,0.710664754,0.649450024,0.337159254,0.978000956,0.763749402,0.565758011,0.109038737,0.931133429,0.358201817,0.854136777,0.441415591,0.863701578,0.656623625,0.642276423,0.552845528,0.796269727,0.974175036,0.308943089,0.538020086,0.395026303,0.680057389
19817b89-0497-4e22-8d22-966b830f485f.Kinect,7/18/2018,0.465519805,1.26,1.3,1.25,0.59,0.18,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.465519805,0.399808704,0.427546628,0.839789574,0.371114299,0.632233381,0.529411765,0.636537542,0.521759923,0.761836442,0.673840268,0.635581062,0.300813008,0.657101865,0.632233381,0.636537542,0.399808704,0.673840268,0.657101865,0.507412721,0.952654232,0.582496413,0.292204687,0.468197035,0.962697274,0.775705404,0.62697274,0.74892396,0.921568627,0.898613104,0.869918699,0.441415591,0.860353898,0.847919656,0.642276423,0.552845528,0.758967001,0.965088474,0.353897657,0.148732664,0.151123864,0.68627451
23a070f0-5818-44a3-982d-27b49d7c9c89.Kinect,6/27/2018,0.66146892,0.0,0.03,0.0,1.5,1.29,0.04,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.66146892,0.754184601,0.608799617,0.346724055,0.99713056,0.62266858,0.988522238,0.349593496,0.943089431,0.93495935,0.617886179,0.892395983,0.951219512,0.549976088,0.62266858,0.349593496,0.754184601,0.617886179,0.549976088,0.909612626,0.164992826,0.339072214,0.245815399,0.532759445,0.306551889,0.321377331,0.591582975,0.508847441,0.832615973,0.969870875,0.486848398,0.945480631,0.905308465,0.740793879,0.834528934,0.902917264,0.897656624,0.852702056,0.308943089,0.156862745,0.151602104,0.765184122
1ab40fbc-16ce-4094-9b2d-8a1b72bb7acd.Kinect,6/20/2018,0.779018113,0.0,1.22,0.92,0.03,0.61,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779018113,0.279770445,0.392635103,0.346724055,0.712099474,0.879961741,0.462936394,0.839311334,0.521759923,0.156384505,0.271640363,0.635581062,0.567192731,0.178861789,0.879961741,0.839311334,0.279770445,0.271640363,0.178861789,0.471066475,0.164992826,0.565758011,0.37302726,0.286465806,0.392156863,0.393591583,0.544715447,0.092778575,0.780487805,0.594930655,0.430894309,0.441415591,0.670970827,0.656623625,0.642276423,0.6264945,0.648971784,0.578192253,0.467240555,0.385939742,0.538498326,0.515064562
79606929-c218-4b47-9e5f-04489d06f882.Kinect,6/19/2018,0.777872247,0.0,1.5,1.5,0.0,0.0,0.0,0.15,0.0,0.21,0.17,0.0,0.0,0.0,0.0,0.777872247,0.902917264,0.424677188,0.356288857,0.948828312,0.975131516,0.905786705,0.890483022,0.609277857,0.156384505,0.210425634,0.738402678,0.239120038,0.222381636,0.975131516,0.890483022,0.902917264,0.210425634,0.222381636,0.471066475,0.528455285,0.632233381,0.553323769,0.546150167,0.773792444,0.819225251,0.658058345,0.659014825,0.459110473,0.317073171,0.745098039,0.956480153,0.8747011,0.656623625,0.851267336,0.642276423,0.648971784,0.578192253,0.308943089,0.153993305,0.164514586,0.804399809
8ae8a987-94a3-42fe-9bbb-cb128d5ead18.Kinect,7/20/2018,0.781403667,0.45,1.3,1.41,0.31,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781403667,0.279770445,0.679579149,0.596365375,0.816834051,0.840746055,0.515064562,0.791009087,0.521759923,0.405069345,0.219512195,0.635581062,0.095169775,0.18603539,0.840746055,0.791009087,0.279770445,0.219512195,0.18603539,0.471066475,0.780009565,0.339072214,0.543280727,0.286465806,0.31420373,0.324725012,0.544715447,0.131516021,0.791487327,0.284552846,0.378287901,0.441415591,0.871353419,0.656623625,0.642276423,0.552845528,0.648971784,0.580105213,0.665231946,0.707795313,0.742228599,0.572453372
2c82a0dc-d902-4d97-8d9f-05cc4fc9244d.Kinect,8/27/2018,0.840692634,0.0,0.05,0.09,0.04,0.09,0.0,0.0,0.0,0.0,0.01,0.7,0.0,0.0,0.0,0.840692634,0.572931612,0.68579627,0.915351506,0.472022956,0.241989479,0.543280727,0.194165471,0.953132473,0.996174079,0.360593018,0.965088474,0.289335246,0.325681492,0.241989479,0.194165471,0.572931612,0.360593018,0.325681492,0.725011956,0.649928264,0.442372071,0.245815399,0.572453372,0.332376853,0.398852224,0.984218077,0.298421808,0.459110473,0.360593018,0.378287901,0.441415591,0.670970827,0.656623625,0.642276423,0.756097561,0.648971784,0.578192253,0.317073171,0.269727403,0.217120995,0.24868484
f66dcbf1-5fb4-4ed7-8af7-cae1728e294c.Kinect,9/6/2018,0.438872298,1.04,1.09,0.7,0.07,0.0,1.14,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438872298,0.460066954,0.785748446,0.346724055,0.50310856,0.37733142,0.423720708,0.241032999,0.758488761,0.209469154,0.670014347,0.635581062,0.672405548,0.707795313,0.37733142,0.241032999,0.460066954,0.670014347,0.707795313,0.677666188,0.816834051,0.590626495,0.62601626,0.93687231,0.765662363,0.702056432,0.544715447,0.200860832,0.459110473,0.531802965,0.466284075,0.441415591,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.56193209,0.252989,0.741750359,0.166905787
9c1ebbf9-6ba0-483c-b7a6-95329d625795.Kinect,5/9/2018,0.551318205,0.39,0.2,1.23,0.01,0.09,1.04,0.0,0.0,0.33,0.15,0.0,0.0,0.0,0.0,0.551318205,0.577235772,0.780966045,0.347680536,0.739359158,0.890961263,0.891439503,0.987087518,0.521759923,0.826398852,0.442372071,0.635581062,0.254423721,0.418938307,0.890961263,0.987087518,0.577235772,0.442372071,0.418938307,0.471066475,0.724533716,0.339072214,0.442372071,0.871831659,0.306551889,0.321377331,0.834050693,0.31372549,0.766618843,0.408417025,0.378287901,0.5011956,0.881396461,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.81539933,0.421329507,0.538020086,0.769966523
010540fd-6224-4b17-be8e-257d86307d90.Kinect,6/19/2018,0.641329606,0.0,1.21,1.19,1.49,1.5,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641329606,0.279770445,0.350071736,0.346724055,0.792922047,0.43663319,0.507412721,0.218555715,0.521759923,0.514108082,0.385939742,0.635581062,0.296987088,0.364897178,0.43663319,0.218555715,0.279770445,0.385939742,0.364897178,0.912482066,0.164992826,0.505499761,0.419894787,0.496413199,0.412242946,0.512195122,0.665710187,0.631755141,0.459110473,0.586800574,0.378287901,0.607843137,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.863223338,0.319464371,0.358680057,0.164036346
f93ca961-4255-4f49-b96b-d7481631b771.Kinect,8/23/2018,0.407377482,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.35,0.407377482,0.279770445,0.198469632,0.346724055,0.285987566,0.952175992,0.700143472,0.945002391,0.521759923,0.574366332,0.905308465,0.635581062,0.8770923,0.920612147,0.952175992,0.945002391,0.279770445,0.905308465,0.920612147,0.471066475,0.56288857,0.339072214,0.381157341,0.351506456,0.866571019,0.957914873,0.544715447,0.218077475,0.459110473,0.925394548,0.378287901,0.441415591,0.670970827,0.656623625,0.886178862,0.952175992,0.807269249,0.578192253,0.866092779,0.825442372,0.711621234,0.901482544
755ef8e4-d5bb-43df-80a7-228ec353fec7.Kinect,8/1/2018,0.865544793,0.0,0.3,0.18,0.05,0.96,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865544793,0.706838833,0.81013869,0.346724055,0.18890483,0.359636538,0.68914395,0.424198948,0.521759923,0.744619799,0.87804878,0.635581062,0.467240555,0.794356767,0.359636538,0.424198948,0.706838833,0.87804878,0.794356767,0.93878527,0.316116691,0.476805356,0.37541846,0.734098517,0.56384505,0.455762793,0.544715447,0.143950263,0.818747011,0.775705404,0.6264945,0.536107126,0.670970827,0.656623625,0.642276423,0.574366332,0.648971784,0.578192253,0.481109517,0.349115256,0.151123864,0.152080344
4baf6f57-c98a-423d-ad54-0bf19b64d51c.Kinect,6/6/2018,0.01119157,1.5,1.5,1.5,0.27,1.23,1.5,1.24,1.14,0.0,0.08,0.0,0.0,0.0,0.0,0.01119157,0.959349593,0.978000956,0.93639407,0.965566714,0.713055954,0.849354376,0.531802965,0.8770923,0.213295074,0.474414156,0.958393113,0.462458154,0.648015304,0.713055954,0.531802965,0.959349593,0.474414156,0.648015304,0.49832616,0.694404591,0.979435677,0.985174558,0.994739359,0.726446676,0.782400765,0.544715447,0.384505022,0.898134864,0.455762793,0.865136298,0.954567193,0.822094692,0.706360593,0.642276423,0.552845528,0.648971784,0.578192253,0.651362984,0.732185557,0.766140603,0.950741272
9aa4d685-9b8c-485a-8e1e-6f406d0c344d.Kinect,5/18/2018,0.444615092,0.0,1.5,1.5,0.0,0.07,1.04,0.07,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.444615092,0.667623147,0.87517934,0.409851746,0.734098517,0.216642755,0.74748924,0.194165471,0.730750837,0.694404591,0.210425634,0.635581062,0.781444285,0.301291248,0.216642755,0.194165471,0.667623147,0.210425634,0.301291248,0.471066475,0.207077953,0.850789096,0.890004782,0.87517934,0.358201817,0.321377331,0.816834051,0.728837877,0.547106648,0.284552846,0.709230033,0.87804878,0.805356289,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.444285031,0.404112865,0.331898613
