ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises,AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
a2ee92c0-befd-44f5-a523-295435ef8262.Kinect,9/26/2018,0.68,0.31,1.25,1.5,0.0,0.94,0.14,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.7,0.89,0.74,0.45,0.36,0.6,0.93,0.5,0.52,0.69,0.54,0.92,0.93,0.62,0.58,0.49,0.88,0.53,0.64,0.91,0.66,0.83,0.92,0.72,0.73,0.79,0.79,0.88,0.93,0.85,0.38,0.44,0.94,0.71,0.64,0.54,0.65,0.58,0.95,0.72,0.77,0.74
83ab39f8-6f2d-4daa-8263-5fe7cbc6cdc8.Kinect,6/11/2018,0.36,0.0,1.15,1.04,0.01,0.01,1.0,1.12,0.0,0.46,0.13,0.0,0.01,0.0,0.0,0.36,0.37,0.73,0.73,0.19,0.57,0.41,0.56,0.7,0.69,0.44,0.78,0.7,0.45,0.56,0.57,0.37,0.39,0.45,0.48,0.36,0.76,0.71,0.87,0.32,0.34,0.93,0.3,0.91,0.28,0.64,0.52,0.78,0.68,0.64,0.56,0.65,0.58,0.45,0.9,0.87,0.39
be0a715d-2e3b-45db-ae4e-8fc67f0295ac.Kinect,6/19/2018,0.56,0.0,0.97,1.11,0.04,0.93,0.0,0.15,1.03,0.01,0.07,0.1,0.0,0.0,0.0,0.56,0.33,0.48,1.0,1.0,0.52,0.87,0.19,0.98,0.46,0.43,0.99,0.64,0.43,0.52,0.19,0.34,0.43,0.42,1.0,0.17,0.47,0.41,0.54,0.56,0.59,0.69,0.16,0.46,0.37,0.98,0.87,0.68,0.66,0.93,0.56,0.65,0.82,0.98,0.95,0.97,0.95
d80d05d8-4c58-4136-9dfa-c84204de3245.Kinect,8/15/2018,0.42,0.0,1.08,0.14,0.01,0.37,0.02,0.0,0.0,0.0,0.01,0.0,1.5,0.02,0.36,0.42,0.28,0.15,0.36,0.34,0.89,0.71,0.91,0.51,0.54,0.89,0.62,0.92,0.92,0.89,0.88,0.28,0.9,0.9,0.53,0.51,0.34,0.43,0.36,0.95,0.95,0.54,0.66,0.46,0.85,0.38,0.71,0.69,0.86,0.7,0.79,0.66,0.6,0.92,0.57,0.74,0.82
c50be40e-f753-47ad-be76-1be5a94f3deb.Kinect,9/11/2018,0.76,0.28,0.15,0.05,1.13,1.28,0.24,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.75,0.89,0.86,0.4,0.63,0.33,0.77,0.32,0.77,0.97,0.64,0.98,0.97,0.64,0.33,0.3,0.87,0.66,0.65,0.83,0.66,0.61,0.31,0.79,0.58,0.39,0.81,0.98,0.46,0.7,0.64,0.45,0.91,0.74,0.64,0.61,0.66,0.58,0.36,0.81,0.78,0.45
76bd1013-dc33-4a3c-b989-82d9b9793c68.Kinect,7/20/2018,0.62,1.5,1.16,1.39,0.2,0.33,0.0,0.0,0.43,0.0,0.01,0.01,0.01,0.01,0.01,0.59,0.57,0.89,0.41,0.46,0.79,0.72,0.81,0.53,0.17,0.21,0.63,0.1,0.3,0.8,0.82,0.57,0.21,0.28,0.47,1.0,0.35,0.55,0.29,0.29,0.32,0.54,0.1,0.48,0.28,0.85,0.44,0.68,0.66,0.64,0.57,0.65,0.58,0.65,0.21,0.37,0.69
7b31d736-2442-49ab-8180-71879a76a472.Kinect,9/11/2018,0.7,0.0,0.01,0.27,0.05,0.22,1.18,0.01,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.7,0.82,0.74,0.35,0.46,0.22,0.46,0.44,0.51,0.16,0.7,0.63,0.71,0.73,0.23,0.42,0.81,0.69,0.74,0.47,0.18,0.62,0.72,0.9,0.46,0.52,0.79,0.79,0.46,0.29,0.83,0.44,0.67,0.78,0.86,0.87,0.65,0.58,0.79,0.57,0.5,0.38
6e75d92b-8b71-476c-8323-5c19459cede2.Kinect,5/31/2018,0.76,0.01,0.0,0.0,0.15,1.01,0.15,0.22,0.01,0.0,0.3,0.0,0.0,0.01,0.0,0.74,0.31,0.09,0.35,0.2,0.16,0.2,0.2,0.52,0.7,0.22,0.65,0.16,0.18,0.17,0.19,0.32,0.21,0.18,0.85,0.6,0.34,0.25,0.7,0.32,0.32,0.53,0.1,0.46,0.57,0.69,0.45,0.67,0.66,0.64,0.56,0.65,0.58,0.45,0.15,0.16,0.03
6b5edd05-ed09-4bcb-b536-dc984b823d59.Kinect,6/19/2018,0.47,0.01,1.5,1.5,0.0,0.0,0.01,0.0,0.0,0.01,0.0,1.05,0.72,0.43,0.19,0.47,0.85,0.74,0.53,0.59,0.83,0.15,0.88,0.63,0.95,0.68,0.82,0.95,0.67,0.85,0.87,0.87,0.69,0.66,0.47,0.2,0.56,0.54,0.61,0.75,0.72,0.97,0.98,0.97,0.99,0.38,0.71,0.81,0.66,0.65,0.55,0.65,0.58,0.52,0.57,0.59,0.78
a30a8104-a68d-4bc9-9646-fc39212d6a27.Kinect,5/23/2018,0.51,1.15,0.01,0.02,0.2,1.1,1.18,0.0,0.01,0.0,0.01,0.17,0.0,0.0,0.01,0.51,0.92,0.85,0.36,0.19,0.26,0.57,0.67,0.51,0.23,0.21,0.95,0.14,0.19,0.27,0.66,0.92,0.22,0.18,0.47,0.95,0.34,0.27,0.92,0.31,0.46,0.54,0.35,0.96,0.33,0.95,0.45,0.73,0.8,0.93,0.83,0.84,0.58,0.31,0.87,0.83,0.64
5766894b-c3ca-4a0b-bacb-56e10f87887d.Kinect,9/7/2018,0.64,1.16,1.39,1.45,0.23,0.72,0.0,0.0,0.0,0.02,0.07,0.01,0.0,0.0,0.02,0.65,0.8,0.48,0.85,0.6,0.81,0.14,0.83,0.73,0.75,0.33,0.68,0.36,0.29,0.84,0.82,0.76,0.32,0.3,0.47,0.92,0.35,0.3,0.3,0.31,0.32,0.56,0.11,0.46,0.29,0.38,0.44,0.68,0.67,0.72,0.53,0.66,0.58,0.66,0.15,0.16,0.59
83ab39f8-6f2d-4daa-8263-5fe7cbc6cdc8.Kinect,6/11/2018,0.38,0.0,1.16,1.06,0.0,0.01,1.01,1.13,0.02,0.46,0.14,0.0,0.0,0.0,0.0,0.36,0.37,0.74,0.74,0.19,0.57,0.41,0.55,0.7,0.71,0.43,0.78,0.72,0.45,0.56,0.57,0.37,0.4,0.43,0.47,0.4,0.75,0.69,0.88,0.31,0.32,0.91,0.3,0.9,0.29,0.65,0.53,0.78,0.66,0.64,0.55,0.66,0.58,0.48,0.9,0.88,0.4
2e55e3a6-7805-4d64-b30e-610edf182579.Kinect,5/10/2018,0.73,0.0,0.58,0.96,0.02,0.51,0.02,0.08,0.0,0.0,0.51,0.43,0.0,0.0,0.0,0.71,0.28,0.35,0.54,0.2,0.41,0.15,0.37,0.58,0.32,0.21,0.82,0.1,0.18,0.43,0.37,0.3,0.21,0.19,0.47,0.18,0.34,0.25,0.58,0.29,0.32,0.55,0.78,0.47,0.63,0.68,0.86,0.67,0.72,0.88,0.73,0.75,0.59,0.31,0.81,0.8,0.12
5e6c663f-6862-4b6a-8714-ecc7c71afece.Kinect,5/10/2018,0.24,0.29,1.04,1.17,0.02,0.19,1.17,0.61,0.01,0.0,1.11,0.0,0.0,0.02,0.01,0.26,0.33,0.56,0.35,0.53,0.61,0.18,0.51,0.59,0.17,0.68,0.64,0.45,0.66,0.59,0.49,0.35,0.67,0.65,0.52,0.73,0.76,0.85,0.93,0.58,0.56,0.73,0.84,0.46,0.32,0.88,0.44,0.72,0.86,0.64,0.83,0.92,0.58,0.75,0.76,0.73,0.56
2e31b765-2fd9-4e57-b7ab-287eaec85976.Kinect,6/11/2018,0.27,0.01,1.3,1.16,0.01,0.12,0.03,0.14,0.0,0.01,0.0,1.5,0.68,0.66,0.0,0.26,0.39,0.24,0.35,0.53,0.27,0.14,0.28,0.66,0.19,0.7,0.83,0.76,0.68,0.28,0.3,0.38,0.7,0.69,0.79,0.16,0.46,0.31,0.43,0.81,0.8,0.58,0.99,0.67,0.38,0.38,0.81,0.74,0.85,0.64,0.68,0.65,0.75,0.48,0.96,0.97,0.25
91eb5476-f22c-4925-8942-2f72e9927c56.Kinect,7/9/2018,0.25,1.12,0.39,0.19,0.0,1.02,1.09,0.0,1.29,0.0,0.0,0.0,0.04,0.01,0.0,0.26,0.92,0.92,0.55,0.21,0.36,0.74,0.62,0.67,0.17,0.34,0.95,0.57,0.18,0.37,0.66,0.93,0.36,0.18,0.47,0.87,0.67,0.65,0.9,0.3,0.32,0.54,0.5,0.47,0.29,0.73,0.45,0.67,0.66,0.64,0.69,0.65,0.58,0.31,0.51,0.53,0.42
2a4ac212-c85a-415a-a09c-5ef7ede6ccb6.Kinect,8/15/2018,0.09,0.0,1.01,0.01,0.02,0.0,0.01,0.01,0.01,0.0,0.0,1.35,1.49,0.21,1.31,0.09,0.28,0.27,0.35,0.19,0.56,0.28,0.57,0.52,0.85,0.81,0.74,0.75,0.9,0.55,0.58,0.28,0.81,0.89,0.49,0.43,0.52,0.68,0.69,0.87,0.99,0.52,0.47,0.53,0.91,0.38,0.57,0.67,0.66,0.65,0.87,0.65,0.92,0.31,0.32,0.34,0.46
cb03ef26-5e45-46db-99fc-817af246e819.Kinect,10/16/2018,0.87,0.02,1.01,1.06,0.01,0.38,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.86,0.3,0.45,0.35,0.2,0.51,0.15,0.44,0.52,0.58,0.37,0.63,0.11,0.3,0.5,0.46,0.28,0.35,0.3,0.48,0.44,0.34,0.25,0.29,0.31,0.32,0.89,0.12,0.99,0.68,0.39,0.7,0.68,0.68,0.64,0.65,0.93,0.94,0.51,0.15,0.15,0.14
d70f9fa7-bde8-4a51-86ca-55d260e55d4b.Kinect,6/27/2018,0.02,1.08,1.49,1.49,1.5,1.48,1.44,1.47,0.0,0.0,1.3,0.38,0.0,0.01,0.0,0.01,1.0,0.64,0.46,0.99,0.95,0.83,0.84,0.98,0.28,0.55,0.94,0.91,0.38,0.96,0.84,0.99,0.54,0.38,0.97,0.77,0.95,0.95,0.97,0.64,0.53,0.74,0.76,0.47,0.99,0.87,0.64,0.89,0.66,0.92,0.65,0.65,0.58,0.64,0.61,0.73,0.98
5443e1f4-af4d-4b98-9597-eda7cbb8a71b.Kinect,8/17/2018,0.44,0.0,1.08,0.14,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.28,0.41,0.33,0.23,0.35,0.19,0.96,0.6,0.95,0.54,0.45,0.97,0.63,0.9,0.98,0.96,0.95,0.32,0.98,0.98,0.58,0.53,0.34,0.43,0.39,0.92,0.94,0.55,0.66,0.46,0.83,0.4,0.67,0.69,0.88,0.7,0.8,0.66,0.59,0.9,0.7,0.63,0.83
67f50acc-42ae-4e2f-8b58-ab72056cb7ca.Kinect,7/11/2018,0.86,0.0,1.22,1.24,0.01,0.03,0.01,0.0,0.0,0.0,0.09,0.0,0.01,0.01,0.0,0.86,0.84,0.09,0.38,0.87,0.83,0.78,0.62,0.57,0.23,0.26,0.73,0.43,0.26,0.83,0.62,0.84,0.28,0.25,0.47,0.29,0.65,0.68,0.58,0.41,0.41,0.72,0.77,0.46,0.54,0.4,0.44,0.67,0.66,0.64,0.54,0.65,0.65,0.37,0.99,0.98,0.66
4a2752c9-abbb-40c8-b633-f313c0b42da1.Kinect,8/24/2018,0.1,0.0,1.1,0.0,0.26,0.4,0.0,0.0,0.01,0.0,0.03,0.02,1.48,1.01,1.13,0.1,0.67,0.43,0.72,0.86,0.99,0.76,0.99,0.5,0.16,0.77,0.63,0.8,0.86,0.98,0.95,0.69,0.78,0.85,0.47,0.16,0.34,0.5,0.3,0.85,0.87,0.56,0.61,0.69,0.86,0.38,0.7,0.68,0.73,0.64,0.62,0.66,0.58,0.67,0.29,0.19,0.81
7bfe4522-81e5-4aa5-a88d-99bb23963c79.Kinect,5/10/2018,0.8,0.01,1.1,0.92,0.0,0.14,0.0,0.08,0.0,0.01,0.26,0.07,0.0,0.01,0.01,0.79,0.29,0.26,0.35,0.22,0.16,0.21,0.19,0.6,0.5,0.78,0.71,0.11,0.61,0.17,0.21,0.29,0.78,0.62,0.73,0.48,0.53,0.35,0.45,0.32,0.38,0.54,0.18,0.48,0.47,0.38,0.44,0.86,0.66,0.64,0.55,0.66,0.58,0.31,0.75,0.56,0.02
8b89b289-7391-4181-94b2-d70825f5a337.Kinect,9/26/2018,0.14,0.01,1.31,1.25,0.0,1.17,1.1,1.12,0.0,0.0,0.0,0.84,0.0,0.0,0.01,0.15,0.68,0.56,0.36,0.87,0.56,0.85,0.46,0.77,0.36,0.6,0.64,0.52,0.65,0.57,0.47,0.67,0.59,0.65,0.91,0.23,0.83,0.88,0.91,0.49,0.58,0.94,0.52,0.47,0.89,0.92,0.97,0.92,0.66,0.64,0.55,0.89,0.82,0.31,0.97,0.99,0.73
3630be92-1a38-476a-b9f6-9465c76e5f05.Kinect,7/20/2018,0.08,0.0,0.68,1.16,1.44,1.5,1.25,1.04,0.0,0.0,1.03,0.0,0.0,0.01,0.02,0.08,0.86,0.88,0.94,0.76,0.41,0.95,0.59,0.79,0.17,0.43,0.77,0.79,0.58,0.41,0.59,0.86,0.45,0.58,0.97,0.44,0.71,0.84,0.94,0.3,0.32,0.98,0.63,0.75,0.72,0.99,0.44,0.74,0.96,0.98,1.0,0.98,0.93,0.83,0.89,0.89,0.98
202a0ac3-d428-4c4a-8ec8-d131518b06ff.Kinect,7/10/2018,0.68,0.55,1.35,1.42,1.0,1.0,0.03,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.28,0.09,0.5,0.26,0.65,0.14,0.62,0.74,0.5,0.27,0.63,0.32,0.41,0.67,0.63,0.28,0.25,0.42,0.5,0.78,0.78,0.75,0.65,0.31,0.81,0.54,0.09,0.72,0.28,0.71,0.44,0.67,0.66,0.64,0.55,0.67,0.95,0.36,0.47,0.51,0.4
c6815418-5328-432f-a4be-1f16d2451aff.Kinect,7/19/2018,0.78,0.09,1.28,1.11,0.61,0.17,0.0,0.0,0.01,0.0,0.02,0.0,0.05,0.0,0.01,0.8,0.8,0.21,0.66,0.46,0.64,0.2,0.34,0.52,0.77,0.6,0.64,0.82,0.59,0.64,0.36,0.81,0.61,0.6,0.47,0.65,0.41,0.26,0.33,0.63,0.56,0.53,0.94,0.94,0.98,0.56,0.46,0.71,0.66,0.64,0.56,0.78,0.86,0.31,0.85,0.84,0.43
5a425208-fc0b-4936-a7ae-20e44fc64c33.Kinect,8/15/2018,0.08,0.01,1.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,1.36,1.5,0.21,1.29,0.07,0.28,0.32,0.36,0.2,0.54,0.29,0.59,0.52,0.87,0.82,0.72,0.74,0.9,0.55,0.62,0.29,0.83,0.89,0.48,0.38,0.51,0.7,0.69,0.87,0.97,0.54,0.75,0.57,0.86,0.42,0.67,0.69,0.84,0.65,0.69,0.81,0.92,0.31,0.32,0.34,0.43
face1ac1-23ab-4188-be01-45d08bcc4679.Kinect,5/9/2018,0.61,0.02,0.05,0.26,0.28,0.91,0.0,0.29,0.0,0.0,1.02,0.0,0.0,0.0,0.01,0.61,0.28,0.4,0.36,0.43,0.45,0.2,0.47,0.52,0.21,0.28,0.63,0.62,0.19,0.46,0.47,0.28,0.26,0.19,0.69,0.16,0.34,0.25,0.54,0.3,0.32,0.55,0.1,0.49,0.29,0.38,0.85,0.67,0.82,0.79,0.6,0.65,0.58,1.0,0.23,0.22,0.23
12b1798b-a529-4beb-84fb-ae569e7b5826.Kinect,5/23/2018,0.42,1.34,1.14,1.1,0.01,0.01,1.4,0.06,0.01,0.0,0.2,0.01,0.0,0.01,0.0,0.4,0.95,0.09,0.42,0.42,0.25,0.24,0.29,0.84,0.23,0.91,0.66,0.1,0.9,0.26,0.28,0.94,0.91,0.91,0.47,0.94,0.9,0.91,0.97,0.93,0.87,0.55,0.63,0.46,0.46,0.9,0.99,0.9,0.66,0.83,0.55,0.65,0.64,0.31,0.96,0.95,0.79
53ef7e0b-d741-4556-9237-83ad75e4d1b1.Kinect,6/8/2018,0.66,0.01,0.46,0.57,0.18,0.54,0.01,0.93,0.0,0.0,0.28,0.01,0.01,0.01,0.0,0.64,0.61,0.31,0.56,0.57,0.18,0.35,0.19,0.7,0.47,0.35,0.63,0.51,0.46,0.18,0.19,0.62,0.34,0.47,0.94,0.31,0.38,0.25,0.28,0.31,0.31,0.54,0.1,0.6,0.3,0.55,0.87,0.67,0.7,0.64,0.56,0.79,0.59,0.35,0.15,0.16,0.02
53fa6c2e-f0c5-4e28-8b72-1ad82a23b36b.Kinect,10/18/2018,0.66,1.15,0.89,0.81,0.38,1.15,0.01,0.0,0.09,0.0,0.05,0.0,0.0,0.01,0.01,0.66,0.96,0.49,0.51,0.56,0.81,0.49,0.72,0.53,0.18,0.21,0.63,0.39,0.18,0.82,0.73,0.97,0.22,0.18,0.47,0.87,0.34,0.25,0.29,0.31,0.32,0.54,0.13,0.46,0.28,0.48,0.46,0.67,0.66,0.64,0.53,0.65,0.58,0.32,0.6,0.52,0.55
90b44672-db51-4ee2-a910-4df871268243.Kinect,7/27/2018,0.7,0.09,0.89,0.0,0.57,1.08,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.12,0.18,0.71,0.8,0.69,0.8,0.53,0.46,0.28,0.36,0.67,0.79,0.49,0.64,0.24,0.61,0.46,0.35,0.8,0.5,0.63,0.72,0.59,0.34,0.29,0.28,0.78,0.86,0.85,0.6,0.92,0.62,0.51,0.51,0.68,0.91,0.64,0.55,0.66,0.8,0.85,0.61,0.6,0.34
5cc39d7c-f350-4688-bc65-866df7ccca05.Kinect,8/15/2018,0.07,0.01,1.01,0.02,0.02,0.01,0.01,0.0,0.02,0.0,0.01,1.32,1.49,0.21,1.3,0.08,0.29,0.27,0.35,0.19,0.55,0.27,0.59,0.51,0.83,0.82,0.64,0.72,0.88,0.56,0.59,0.28,0.83,0.9,0.48,0.41,0.53,0.67,0.67,0.9,0.96,0.55,0.48,0.5,0.93,0.38,0.57,0.67,0.66,0.64,0.87,0.65,0.91,0.32,0.25,0.33,0.47
9e6d5682-36d8-4428-95e8-2bc6ad3070f0.Kinect,10/31/2018,0.42,0.0,1.06,0.12,0.0,0.43,0.01,0.0,0.0,0.0,0.0,0.03,1.5,0.01,0.36,0.4,0.28,0.16,0.36,0.35,0.91,0.7,0.87,0.51,0.64,0.9,0.64,0.91,0.9,0.89,0.89,0.29,0.88,0.9,0.64,0.54,0.34,0.45,0.34,0.88,0.97,0.71,0.51,0.46,0.85,0.41,0.6,0.67,0.66,0.79,0.9,0.65,0.58,0.87,1.0,0.99,0.94
35efbfa4-365b-4642-8b43-f441931f2243.Kinect,5/30/2018,0.76,0.0,0.01,1.24,0.21,0.38,0.0,0.24,0.01,0.0,0.02,0.06,0.01,0.0,0.0,0.77,0.63,0.4,0.65,0.58,0.42,0.86,0.48,0.53,0.96,0.86,0.64,0.95,0.87,0.43,0.5,0.63,0.87,0.88,0.91,0.43,0.58,0.25,0.29,0.31,0.53,0.9,0.85,0.99,0.5,0.53,0.6,0.67,0.95,0.96,0.92,0.88,0.76,0.7,0.15,0.15,0.72
cb6419b5-04e8-47a3-8d12-6ac5b54831a6.Kinect,5/21/2018,0.67,0.01,1.03,0.48,0.5,1.48,0.03,0.37,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.68,0.85,0.94,0.35,0.26,0.46,0.94,0.23,0.51,0.62,0.3,0.77,0.52,0.43,0.47,0.24,0.85,0.32,0.47,0.98,0.34,0.68,0.34,0.29,0.49,0.47,0.83,0.43,0.78,0.53,0.7,0.44,0.78,0.81,0.64,0.63,0.85,0.72,0.56,0.87,0.88,0.48
