ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises
6e75d92b-8b71-476c-8323-5c19459cede2.Kinect,5/31/2018,0.754709844,0.02,0.0,0.0,0.14,1.02,0.14,0.23,0.0,0.0,0.3,0.0,0.0,0.0,0.0
b22d4428-a06b-4004-bc57-73dd19467e36.Kinect,10/26/2018,0.563237137,0.21,1.48,1.41,0.0,0.0,0.08,0.24,0.0,0.33,1.0,0.0,0.0,0.0,0.0
157acf50-2a76-4836-95d4-5642de40d24d.Kinect,9/7/2018,0.761600837,0.0,0.77,1.32,0.09,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86fd51a9-b2a2-4920-8696-37fe66cda014.Kinect,7/20/2018,0.626486325,0.0,0.0,0.02,1.13,1.5,0.0,0.0,0.0,0.0,0.0,1.1,0.07,0.0,0.0
c72eaa26-824b-4ea9-9e9c-015788df6603.Kinect,10/26/2018,0.824357125,0.12,1.48,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
aee50180-bd4b-44c7-ae6c-cdb8464aedea.Kinect,10/3/2018,0.986885795,0.0,0.01,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438c0ea3-ab17-4f59-8760-84c7baae07d9.Kinect,5/21/2018,0.072128353,0.0,1.5,1.5,0.0,0.61,1.28,0.83,0.0,0.15,1.45,0.0,0.0,0.0,0.0
9f0608d9-d624-44ae-805b-c40362feb274.Kinect,8/27/2018,0.557489322,1.1,1.5,1.5,0.0,0.05,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0
6f789a11-8bbc-484e-9db4-7fbfa8c7d035.Kinect,5/31/2018,0.654373156,0.89,1.18,1.5,0.18,0.15,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
a092466d-7971-40c2-a271-8627e9222268.Kinect,8/23/2018,0.820104633,0.25,1.21,1.25,0.07,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8bb7e7fc-f1f8-43ba-b286-daaba225217f.Kinect,6/6/2018,0.496971043,0.0,1.46,1.39,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.01,0.0
c02589dd-8f57-4d7b-8d12-f9783b1fea0c.Kinect,6/19/2018,0.571246843,0.0,1.14,1.28,0.62,0.67,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0
9866177c-ecb0-4702-8c20-881df381f220.Kinect,5/10/2018,0.738457985,0.0,1.35,1.5,0.62,0.52,0.0,0.0,0.0,0.24,0.12,0.0,0.0,0.0,0.0
e7971103-8678-449e-811e-0b07eb3a490c.Kinect,7/20/2018,0.562993407,0.0,0.87,1.17,0.45,1.25,0.0,0.11,0.0,0.0,0.85,0.0,0.0,0.0,0.0
c470e390-b6ec-4c81-a394-3f7fa93452d8.Kinect,7/20/2018,0.807419403,0.0,0.58,1.13,0.55,0.05,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
14785f6a-9259-48dc-a078-6599c3e22264.Kinect,8/29/2018,0.814539445,0.0,0.38,0.16,0.0,0.07,0.0,0.63,0.0,0.0,0.06,0.0,0.0,0.0,0.0
691883a0-2379-45a4-9a92-e800e50ef22d.Kinect,8/25/2018,0.40728189,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.35
173f633b-23cb-476e-b35d-2a2c86a58419.Kinect,10/3/2018,0.692783907,0.51,1.5,1.5,0.03,0.27,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0
2fa065f7-5395-4f22-8a38-46046d801d64.Kinect,7/26/2018,0.693543738,1.11,1.25,1.12,0.69,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61ce95a5-a400-4533-a0f5-ea955722978b.Kinect,9/4/2018,0.790184372,0.0,1.25,1.47,0.0,0.18,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0
3c1cb41f-622f-4d0e-820b-224a5d20057f.Kinect,6/26/2018,0.443344291,0.34,1.41,1.5,1.25,1.19,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0
76c02fa7-ad1b-45c9-96b2-25a1f106e9dd.Kinect,7/25/2018,0.751633813,0.91,1.03,0.67,0.53,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2d63b744-b1a1-46d8-ac6d-74778f9777bb.Kinect,9/4/2018,0.645898106,0.0,1.22,1.45,0.07,0.34,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0
33c14443-e2e1-48e1-8d65-151316e03900.Kinect,5/10/2018,0.769249541,0.0,1.3,1.22,0.0,0.0,0.18,0.0,0.0,0.31,0.15,0.0,0.0,0.0,0.0
ea3e4cb3-a5f2-4483-8a7f-265abc1bb703.Kinect,7/11/2018,0.810337421,0.0,1.16,1.06,0.0,0.07,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0
664bbc5c-5ced-4e8d-b14b-6db2124509c2.Kinect,7/27/2018,0.774722682,0.0,1.0,0.0,0.04,0.47,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0
2fa065f7-5395-4f22-8a38-46046d801d64.Kinect,7/26/2018,0.693543738,1.11,1.25,1.12,0.69,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6076d3f6-a8ca-4f8c-8173-2664ecfb6f2f.Kinect,7/31/2018,0.761541806,0.24,1.34,1.33,0.25,0.47,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0
6ea08ecb-0bd4-4940-a472-c0af52ef6d58.Kinect,6/20/2018,0.523774132,0.0,0.01,0.15,1.0,1.34,0.0,0.9,0.0,0.0,0.72,0.07,0.0,0.0,0.0
d0c11081-62b0-4838-b1dc-8a4799bdb4a6.Kinect,7/20/2018,0.845803448,0.0,0.01,0.03,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
032d73ae-6787-4e6e-ba83-3df8471c7fc6.Kinect,10/12/2018,0.637621901,1.42,1.38,1.46,0.0,0.01,0.15,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
da62f26b-9fcd-4294-8cef-ed8f371481b1.Kinect,7/10/2018,0.795244295,0.09,1.09,1.16,0.78,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a0eaba49-b61b-4817-abaa-aa654f4da4af.Kinect,7/20/2018,0.657377066,0.0,1.5,1.43,0.6,1.31,0.0,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0
5c0b3e40-c6f3-4e8d-9d44-696a2d6583cc.Kinect,9/7/2018,0.591494058,1.19,1.45,1.5,0.38,0.89,0.0,0.0,0.19,0.0,0.04,0.0,0.0,0.0,0.0
209d70ac-fd42-4e34-8ce3-bfac236a4f16.Kinect,6/26/2018,0.217053669,0.0,1.34,1.04,1.18,1.23,0.0,1.07,0.0,0.0,1.5,0.51,0.0,0.01,0.0
fd0c0bd1-3091-4cfd-8a25-5f1a323bf20c.Kinect,9/26/2018,0.628387024,0.31,1.5,1.5,0.0,0.11,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0
c2721621-bf45-4c0d-bb88-8c6a3cd31ab3.Kinect,7/31/2018,0.793117909,0.26,1.1,0.63,0.54,0.16,0.0,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0
ad01ecd9-959b-44b1-89a4-e1a8542af70f.Kinect,7/10/2018,0.525447465,1.5,1.2,1.18,0.77,0.82,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0
91040b2b-327a-4950-a97a-aecf88e58f23.Kinect,8/29/2018,0.897653804,0.0,0.11,0.29,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.01,0.0,0.0,0.0
f99812e2-97c0-48fc-bd46-49dc20e9825f.Kinect,7/18/2018,0.844274058,0.11,1.38,1.23,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7bec8fb-7bdb-45eb-9aca-e33175b4085e.Kinect,7/20/2018,0.564739601,0.0,1.12,1.21,1.06,0.66,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
2e721c21-d62e-42ec-869f-1dae0d284377.Kinect,6/20/2018,0.560674797,1.36,1.3,1.44,0.56,0.56,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2107eb7b-37b6-46e3-9d14-7a87f9b7419a.Kinect,8/27/2018,0.737935536,0.1,1.37,1.36,0.67,0.29,0.13,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
a713f9ae-3fbd-4cff-b065-523f0fc71511.Kinect,5/10/2018,0.645878759,0.0,0.52,0.29,0.7,1.15,0.06,0.0,0.6,0.12,0.26,0.0,0.0,0.0,0.0
01e9ae95-b749-4081-a366-971f4d62649f.Kinect,7/12/2018,0.676982388,1.41,1.5,1.5,0.16,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0c0c6532-55cf-47e1-ab6f-013014ff91a1.Kinect,7/20/2018,0.858849145,0.0,1.23,1.24,0.0,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
d86dace7-a5ae-48a8-8313-83ee4d75cd8a.Kinect,8/15/2018,0.408180282,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.01,1.5,0.01,0.35
e7fcd78a-702f-42b4-b9fd-ae2e42418814.Kinect,10/9/2018,0.395006886,0.08,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.28,0.0,0.47,0.11
bf4ae990-aef0-4a0b-b37d-9ad301717ca1.Kinect,10/19/2018,0.566667887,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.69,1.41,0.0,0.0,0.0
cf6ff1fe-80eb-400b-a594-e4cd2b575bf7.Kinect,10/3/2018,0.716894522,0.0,0.0,0.0,0.0,0.08,0.0,0.35,0.0,0.0,0.0,1.01,0.0,0.0,0.0
9b673e56-8d0a-4811-a4a8-28f43f7a6f58.Kinect,5/18/2018,0.650387808,0.0,1.11,1.15,0.04,0.67,0.0,0.12,0.0,0.0,0.71,0.07,0.0,0.0,0.0
a3f1585f-f89a-4a64-aba9-1507ace544b3.Kinect,8/13/2018,0.388765779,0.0,0.99,0.42,0.34,1.5,0.49,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8389b7f8-95f8-45a0-a3a9-439b98fa87f1.Kinect,6/6/2018,0.680590735,0.04,0.83,1.12,0.39,0.3,0.0,0.0,0.0,0.0,0.81,0.7,0.0,0.0,0.0
b522853e-3f5f-4d5c-9dd4-5d3641795163.Kinect,8/25/2018,0.407329729,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.35
222146f7-1b18-4ce0-b973-01458f711701.Kinect,6/1/2018,0.743554211,1.06,1.33,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11a76082-6ffb-432a-ad64-b906769e6776.Kinect,8/29/2018,0.74616191,0.23,1.5,1.5,0.0,0.02,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0
e98c0e17-7e4e-414c-abad-2b885a2ae376.Kinect,9/26/2018,0.591807307,0.24,1.5,1.5,0.03,0.44,0.0,0.42,0.0,0.52,0.0,0.0,0.0,0.0,0.0
41cf4deb-575b-4e74-9365-764d12621b5e.Kinect,8/27/2018,0.843946309,0.0,0.24,0.04,0.0,1.13,0.0,0.0,0.04,0.0,0.0,0.05,0.0,0.0,0.0
44e163e7-929e-439d-a5df-4a4483af6b2a.Kinect,7/18/2018,0.717923168,0.0,0.0,0.0,1.01,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.03
bac0d458-f3cd-4736-8ada-c074eb364ba6.Kinect,8/20/2018,0.558493293,1.07,0.42,0.6,0.0,0.24,0.02,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391a6b42-c543-4402-8e3c-b5c3700d7100.Kinect,8/25/2018,0.073398448,0.0,1.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.5,0.21,1.3
22cdd40c-b3ff-4a89-854a-d672ee6df3d6.Kinect,5/9/2018,0.328703064,0.59,1.5,1.5,0.0,0.01,0.83,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20ffd153-96cb-4f0c-b584-0317c893108a.Kinect,8/27/2018,0.642737903,0.62,1.5,1.5,0.0,0.12,0.39,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0
bad8ee8d-54a3-4365-b631-a0cbef8abcaf.Kinect,9/4/2018,0.858643644,0.0,1.15,1.01,0.0,0.14,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0
25940532-cc29-4cac-9b36-3940038553c4.Kinect,8/30/2018,0.407379939,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.35
25c855c3-eca9-4e6a-bf18-c2ff517a0b39.Kinect,9/11/2018,0.714077156,0.36,0.11,0.75,0.0,0.87,0.36,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0
372be41e-f565-4969-9f6f-9d4b3a15fce8.Kinect,9/6/2018,0.407379939,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.35
d7795613-d3bc-4d6f-958c-3ccec69b1ca2.Kinect,8/23/2018,0.807783715,0.11,1.5,1.5,0.0,0.0,0.01,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0
eff2c5ca-a54f-41b6-81b4-6bef5470f77b.Kinect,10/31/2018,0.410896388,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.34
d70f9fa7-bde8-4a51-86ca-55d260e55d4b.Kinect,6/27/2018,0.01,1.08,1.5,1.5,1.5,1.47,1.44,1.45,0.0,0.0,1.3,0.39,0.0,0.0,0.0
0d0dbe3f-24c0-460b-b3bd-f44c7b2c17d3.Kinect,9/4/2018,0.519069739,0.0,1.08,0.59,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.68,0.0,0.07,0.0
cb4b4f07-b350-44a2-a380-d5184c834a5f.Kinect,5/10/2018,0.456020382,0.0,1.24,1.13,0.0,0.36,0.0,0.0,0.0,0.71,1.26,0.0,0.0,0.32,0.08
124bc20b-72bf-4965-b3d6-980bf46372df.Kinect,9/11/2018,0.731989475,0.02,0.15,0.0,1.27,1.1,0.04,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0
ca2c4b5f-b7bc-4cd7-ab9c-8d0f80d0b8a6.Kinect,8/1/2018,0.836148689,0.0,0.44,0.07,0.15,0.53,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0
5595a191-8df0-4a27-96c0-f98ff728257e.Kinect,9/26/2018,0.636667273,0.0,1.09,1.0,0.46,1.33,0.0,0.0,0.0,0.0,0.14,0.04,0.0,0.22,0.07
f9daeae9-b005-48fe-9a62-665931f4e55d.Kinect,9/26/2018,0.828645048,0.0,1.44,1.49,0.0,0.15,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0
33c14443-e2e1-48e1-8d65-151316e03900.Kinect,5/10/2018,0.769249541,0.0,1.3,1.22,0.0,0.0,0.18,0.0,0.0,0.31,0.15,0.0,0.0,0.0,0.0
3bc52aa1-3187-4cd5-a446-2542d0a0fe3d.Kinect,5/31/2018,0.759044307,0.0,0.38,1.25,0.68,0.94,0.0,0.0,0.01,0.08,0.0,0.0,0.07,0.0,0.0
d1b3fdfd-e57c-4cac-a73e-381dd96f0b8a.Kinect,7/26/2018,0.700896322,0.75,1.09,1.15,1.07,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40fba872-3496-4bf4-8c2e-1d3a0c2a7ef6.Kinect,8/13/2018,0.367558089,0.0,0.42,0.25,0.01,0.85,1.02,1.46,0.0,0.0,0.02,0.0,0.0,0.0,0.0
7251f179-54ca-461a-bc3f-57ef8553b98b.Kinect,7/11/2018,0.728127418,0.84,1.44,1.45,0.32,0.35,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
cba9710a-88e1-4384-bcba-880f7b98075f.Kinect,8/15/2018,0.407197109,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.01,0.35
67f50acc-42ae-4e2f-8b58-ab72056cb7ca.Kinect,7/11/2018,0.852434192,0.0,1.2,1.25,0.0,0.02,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
dd821bf9-5e09-4713-9809-c53f9d0a134e.Kinect,7/18/2018,0.819631296,0.0,0.0,0.0,0.21,0.95,0.0,0.1,0.0,0.0,0.32,0.0,0.0,0.0,0.0
c69a7ebb-a553-432c-ab5c-cb307dabfe38.Kinect,7/16/2018,0.705185925,1.21,1.26,1.27,0.38,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
a8ceb306-94a7-4270-bbe7-ea703cf3ed4f.Kinect,6/20/2018,0.396764175,0.07,1.5,1.5,0.0,0.23,0.0,0.1,0.0,0.0,0.0,1.21,0.0,0.4,0.22
2c7569c9-6bc3-4d05-8f04-9a153407cde2.Kinect,8/29/2018,0.745268693,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0
ff63b8a9-deb5-4179-b424-fd07d04ca37f.Kinect,6/13/2018,0.965929519,0.0,0.15,0.03,0.0,0.07,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370d5760-9e2c-493a-b82c-8c7ddcfc1088.Kinect,9/19/2018,0.751373858,0.0,1.3,1.23,0.56,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78fee0db-3010-4a11-a960-bc75a2c44405.Kinect,8/24/2018,0.01,0.0,1.39,1.11,0.0,1.25,0.0,0.0,1.04,0.02,0.0,0.0,1.5,0.22,0.79
83c2aee6-3d7f-4f2d-8032-6bdef25a7d2f.Kinect,10/5/2018,0.809787044,0.2,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
faafb670-b301-49b8-a85d-9f3e5d613e3c.Kinect,9/11/2018,0.247180693,0.0,0.3,1.09,0.29,1.5,0.0,0.0,1.33,0.0,0.03,1.13,0.0,0.0,0.0
d9bb7aed-fd50-4348-a6b4-0ec911951878.Kinect,8/23/2018,0.806793064,0.06,1.37,1.46,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
06d435c7-0a13-471c-8c8e-405a129fdb70.Kinect,7/20/2018,0.913467654,0.0,0.71,0.39,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
130734b2-5981-45cf-b1e7-0e78f94574f6.Kinect,7/27/2018,0.512927205,1.14,0.7,0.01,0.68,1.5,0.45,0.05,0.0,0.03,0.25,0.0,0.0,0.0,0.0
6f304fbc-9a3e-4746-9942-886490855458.Kinect,6/6/2018,0.074733423,0.0,1.21,1.38,1.36,1.35,1.5,1.28,0.0,0.0,0.46,0.0,0.0,0.0,0.0
302dd180-2ea2-444d-bec7-c252855ab721.Kinect,10/8/2018,0.694155131,1.04,1.33,1.28,0.0,0.09,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
83e14712-59e3-42ff-bd94-1d36679e0357.Kinect,10/16/2018,0.844972268,0.0,0.52,1.11,0.03,0.37,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
4450dd70-a1e5-4665-861a-fce3350d2a8b.Kinect,5/9/2018,0.850362442,0.0,1.03,1.21,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6f094722-cc6f-4a71-b81d-6894e2d0b71c.Kinect,7/10/2018,0.706872276,1.11,1.14,1.18,0.5,0.35,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
0930030d-0043-4dd1-9120-89a11242d7b3.Kinect,7/20/2018,0.306059025,0.0,0.32,0.27,0.58,0.19,0.67,0.0,1.31,0.0,0.0,1.02,0.0,0.0,0.0
379a7acc-3872-4d0e-a3c7-85bdef4713dd.Kinect,9/11/2018,0.01,1.45,1.21,1.25,0.06,0.04,1.47,1.37,0.0,0.7,1.23,0.0,0.0,0.0,0.0
046feaa1-0184-44eb-bf46-e88dd14ccf72.Kinect,7/26/2018,0.810287035,0.0,0.06,0.0,0.0,0.31,0.58,0.0,0.0,0.17,0.14,0.0,0.0,0.0,0.0
302dd180-2ea2-444d-bec7-c252855ab721.Kinect,10/8/2018,0.694155131,1.04,1.33,1.28,0.0,0.09,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
5d8d6eb0-605b-4609-8f9f-66effbd01883.Kinect,9/26/2018,0.536137025,0.0,1.43,1.5,0.0,0.15,0.02,1.32,0.0,0.0,0.0,0.14,0.0,0.0,0.0
79bc0aa2-a619-4a75-a570-88467b3ba040.Kinect,8/29/2018,0.471415037,1.38,1.27,1.37,0.01,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c35797f-d626-47e3-89ef-91fc94f7e4b3.Kinect,5/31/2018,0.762162304,0.01,1.28,1.5,0.03,0.01,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
96d29de7-9329-41e7-84a4-7b5c1e0a6a52.Kinect,8/14/2018,0.86161288,0.04,1.08,1.04,0.01,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
efb32c0c-ffc2-48ed-a2e6-9ca83da3a5ac.Kinect,9/27/2018,0.597429686,0.11,1.5,1.5,0.0,0.04,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ee6905e-c1c8-4f1b-934c-34fcbd02c205.Kinect,8/15/2018,0.786411699,0.0,0.34,0.62,0.25,1.03,0.0,0.07,0.0,0.0,0.0,0.0,0.16,0.0,0.0
319edf97-88cd-434e-a58b-c4640d53b114.Kinect,8/7/2018,0.844591768,0.0,0.82,1.37,0.17,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575ebd0c-6706-4e6d-be7a-fdaef8552178.Kinect,8/29/2018,0.755653719,0.0,1.5,1.5,0.0,0.03,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0
60822e21-eaaa-4bf1-a54a-05f8b9621e75.Kinect,9/9/2018,0.722521882,0.0,1.04,1.08,0.11,1.37,0.0,0.1,0.0,0.0,0.0,0.01,0.0,0.02,0.0
382080f2-be27-4afa-ab6c-9b8ceeb1e23a.Kinect,9/26/2018,0.291736823,1.32,0.77,1.29,0.5,0.5,0.0,1.45,0.0,0.0,0.52,0.0,0.0,0.0,0.0
fc668506-92a1-4d88-83a4-5037b8e6fb62.Kinect,7/24/2018,0.193552885,1.42,0.63,1.0,0.0,0.0,1.5,0.0,1.24,0.04,0.06,0.0,0.0,0.0,0.0
c3bced09-cfe8-4738-b1c1-650bbf969fd2.Kinect,8/27/2018,0.728633025,0.0,1.48,1.5,0.0,0.13,0.17,0.07,0.0,0.0,0.29,0.01,0.0,0.0,0.0
0ebfd20e-05d1-4450-ae05-297be8eed654.Kinect,8/27/2018,0.729792982,0.15,0.81,1.0,0.13,0.2,0.09,0.02,0.0,0.0,0.54,0.0,0.0,0.0,0.0
f7fdbe98-9d69-48e2-a0bb-1d26aacd14c2.Kinect,10/19/2018,0.567024632,0.0,1.36,1.45,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0
6c4b2640-f76c-4613-bced-071382463af4.Kinect,7/20/2018,0.649163065,0.21,1.44,1.5,0.0,0.0,0.0,0.03,0.0,0.0,0.85,0.0,0.0,0.0,0.0
940c7708-7a06-42d2-bf87-ae3e8b401fa5.Kinect,9/7/2018,0.816271592,0.16,1.36,1.48,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.0
76bd1013-dc33-4a3c-b989-82d9b9793c68.Kinect,7/20/2018,0.592312785,1.5,1.17,1.38,0.19,0.31,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
a713f9ae-3fbd-4cff-b065-523f0fc71511.Kinect,5/10/2018,0.645878759,0.0,0.52,0.29,0.7,1.15,0.06,0.0,0.6,0.12,0.26,0.0,0.0,0.0,0.0
e81a6abe-005f-43ce-a51d-54c384192ff8.Kinect,6/1/2018,0.799619553,0.03,1.18,1.24,0.0,0.0,0.0,0.0,0.0,0.35,0.02,0.0,0.0,0.0,0.0
a1d57044-e608-4099-93e4-0f3def5c9eb7.Kinect,10/22/2018,0.813132054,0.03,1.45,1.47,0.07,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
